STATE/UT,DISTRICT,YEAR,RAINFALL (mm),MIN TEMP (°C),MAX TEMP (°C),MONTH_NUM,MONTH_SIN,MONTH_COS,RAINFALL_LAG_1M,RAINFALL_LAG_1Y,HUMIDITY (%),DEW POINT (°C)
Maharashtra,Pune,2022,250.07916666666665,16.866666666666667,30.008333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,233.0375,192.58583333333334,69.38451988103442,10.74357064287355
Maharashtra,Pune,2023,235.72083333333333,15.266666666666666,26.641666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,242.14499999999998,250.07916666666665,69.96732931872008,9.260132530410683
Maharashtra,Pune,2024,231.7825,14.0,26.925,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,240.97416666666666,235.72083333333333,73.93225501578995,8.78645100315799
Tamil Nadu,Chennai,1950,205.585,15.883333333333333,27.991666666666664,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,219.32,,62.36479853579572,8.356293040492476
Tamil Nadu,Chennai,1951,168.3475,14.016666666666667,25.75,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,172.225,205.585,66.16114548340559,7.248895763347785
Tamil Nadu,Chennai,1952,180.16833333333332,12.416666666666666,27.849999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,171.83083333333335,168.3475,71.13033101170441,6.64273286900755
Tamil Nadu,Chennai,1953,157.69,15.066666666666668,27.391666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,161.82166666666666,180.16833333333332,68.75049616958113,8.816765900582888
Tamil Nadu,Chennai,1954,191.29833333333332,14.591666666666667,27.808333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,171.97333333333333,157.69,67.46999518578095,8.085665703822857
Tamil Nadu,Chennai,1955,148.39,15.258333333333333,28.791666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,171.085,191.29833333333332,74.20974953982932,10.100283241299197
Tamil Nadu,Chennai,1956,223.28083333333333,15.200000000000001,29.575000000000003,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,216.17416666666668,148.39,70.99743503648388,9.399487007296777
Tamil Nadu,Chennai,1957,165.50333333333333,16.108333333333334,29.516666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,164.57166666666666,223.28083333333333,72.38866933283207,10.586067199899746
Tamil Nadu,Chennai,1958,187.32000000000002,17.150000000000002,31.46666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,187.56416666666667,165.50333333333333,70.09154055797954,11.168308111595907
Tamil Nadu,Chennai,1959,233.58083333333335,16.724999999999998,28.416666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,211.49333333333334,187.32000000000002,66.98541038297553,10.122082076595104
Tamil Nadu,Chennai,1960,257.55833333333334,14.316666666666665,25.808333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,256.76166666666666,233.58083333333335,70.95821347622604,8.508309361911875
Tamil Nadu,Chennai,1961,187.19583333333333,16.275000000000002,26.666666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,213.63333333333333,257.55833333333334,70.97165023877643,10.469330047755287
Tamil Nadu,Chennai,1962,227.27583333333334,15.608333333333334,27.59166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,220.39,187.19583333333333,68.67772602926996,9.343878539187324
Tamil Nadu,Chennai,1963,141.1,17.341666666666665,29.858333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,149.17,227.27583333333334,69.64844242740368,11.271355152147406
Tamil Nadu,Chennai,1964,145.285,14.383333333333333,25.59166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,120.61166666666668,141.1,71.22441229995304,8.628215793323943
Tamil Nadu,Chennai,1965,223.8025,14.716666666666667,26.425,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,224.89666666666668,145.285,67.97669790784137,8.31200624823494
Tamil Nadu,Chennai,1966,220.64666666666665,17.349999999999998,30.308333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,227.09833333333333,223.8025,77.07763459313861,12.765526918627721
Tamil Nadu,Chennai,1967,184.36666666666667,14.158333333333333,26.991666666666664,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,193.70416666666665,220.64666666666665,73.35885654250973,8.830104641835279
Tamil Nadu,Chennai,1968,214.91333333333333,14.475,28.083333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,212.34583333333333,184.36666666666667,70.64566371224446,8.604132742448892
Tamil Nadu,Chennai,1969,138.35916666666665,13.141666666666666,26.03333333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,132.80833333333334,214.91333333333333,70.66363474263628,7.2743936151939215
Tamil Nadu,Chennai,1970,204.34166666666667,12.875,24.883333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,202.06166666666664,138.35916666666665,69.509003893549,6.7768007787097995
Tamil Nadu,Chennai,1971,225.96833333333333,16.308333333333334,30.808333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,218.57916666666665,204.34166666666667,71.1640344880268,10.541140230938693
Tamil Nadu,Chennai,1972,155.99583333333334,15.533333333333333,28.150000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,180.52333333333334,225.96833333333333,70.13354064633755,9.560041462600843
Tamil Nadu,Chennai,1973,216.2675,14.808333333333332,25.65833333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,192.92499999999998,155.99583333333334,70.96412075457056,9.001157484247445
Tamil Nadu,Chennai,1974,192.21333333333334,13.766666666666666,25.441666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,219.70083333333332,216.2675,71.21278740672693,8.009224148012054
Tamil Nadu,Chennai,1975,196.3975,14.366666666666667,24.59166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,194.79416666666665,192.21333333333334,71.15036773188244,8.596740213043153
Tamil Nadu,Chennai,1976,207.35500000000002,13.625,26.00833333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,192.14916666666667,196.3975,68.0433123594399,7.233662471887979
Tamil Nadu,Chennai,1977,179.0425,15.458333333333334,31.058333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,179.86749999999998,207.35500000000002,67.7621409583761,9.010761525008553
Tamil Nadu,Chennai,1978,203.30499999999998,15.066666666666665,28.525000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,209.12583333333336,179.0425,71.75547540622073,9.417761747910811
Tamil Nadu,Chennai,1979,181.3225,17.466666666666665,28.933333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,170.01416666666668,203.30499999999998,68.43358508606958,11.153383683880584
Tamil Nadu,Chennai,1980,186.51166666666666,13.625,24.666666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,190.68999999999997,181.3225,68.9507840361831,7.41515680723662
Tamil Nadu,Chennai,1981,148.60583333333332,14.383333333333333,27.241666666666664,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,150.26250000000002,186.51166666666666,68.62436935310352,8.108207203954036
Tamil Nadu,Chennai,1982,251.57666666666668,12.950000000000001,25.266666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,266.37833333333333,148.60583333333332,71.16830142475557,7.183660284951114
Tamil Nadu,Chennai,1983,203.17916666666667,15.0,28.183333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,184.1966666666667,251.57666666666668,72.70545416837354,9.541090833674707
Tamil Nadu,Chennai,1984,204.52416666666667,14.933333333333332,28.141666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,204.8275,203.17916666666667,71.62783487215192,9.258900307763719
Tamil Nadu,Chennai,1985,211.08833333333334,15.674999999999999,26.666666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,229.33833333333334,204.52416666666667,64.82105345862287,8.639210691724577
Tamil Nadu,Chennai,1986,158.60166666666666,14.208333333333334,28.925,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,160.29583333333332,211.08833333333334,73.98172017667825,9.004677368668984
Tamil Nadu,Chennai,1987,256.75666666666666,17.400000000000002,30.483333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,236.88833333333332,158.60166666666666,71.73986433461,11.747972866922
Tamil Nadu,Chennai,1988,199.06833333333336,14.041666666666666,26.191666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,205.34333333333333,256.75666666666666,73.10962404554571,8.663591475775808
Tamil Nadu,Chennai,1989,189.12333333333333,14.725,26.95,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,198.33916666666667,199.06833333333336,67.92095146388391,8.309190292776782
Tamil Nadu,Chennai,1990,186.08583333333334,12.566666666666668,24.291666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,174.98833333333334,189.12333333333333,67.90779804616338,6.148226275899341
Tamil Nadu,Chennai,1991,214.57666666666668,14.133333333333333,27.008333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,212.4375,186.08583333333334,72.93759537763412,8.720852408860159
Tamil Nadu,Chennai,1992,180.91583333333332,16.25,28.358333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,180.42583333333334,214.57666666666668,68.32402962473675,9.91480592494735
Tamil Nadu,Chennai,1993,236.14583333333334,14.233333333333334,26.958333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,232.5533333333333,180.91583333333332,73.47635023642039,8.928603380617412
Tamil Nadu,Chennai,1994,188.255,17.099999999999998,29.96666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,183.06500000000003,236.14583333333334,68.96685057395604,10.893370114791209
Tamil Nadu,Chennai,1995,226.795,13.525,24.900000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,238.65,188.255,67.1897789534071,6.962955790681423
Tamil Nadu,Chennai,1996,217.54,18.041666666666668,30.01666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,206.00166666666667,226.795,74.07059270443986,12.855785207554637
Tamil Nadu,Chennai,1997,159.65833333333333,17.458333333333332,30.05,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,181.01250000000002,217.54,73.68839235069878,12.19601180347309
Tamil Nadu,Chennai,1998,168.36749999999998,13.758333333333333,23.991666666666664,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,148.04333333333332,159.65833333333333,69.21004384912516,7.600342103158366
Tamil Nadu,Chennai,1999,158.54083333333332,14.525,28.7,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,179.62250000000003,168.36749999999998,73.19983770941435,9.164967541882872
Tamil Nadu,Chennai,2000,208.37250000000003,18.416666666666668,31.541666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,212.11749999999998,158.54083333333332,72.66435421491359,12.949537509649383
Tamil Nadu,Chennai,2001,189.96666666666667,15.766666666666666,25.425,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,182.10833333333335,208.37250000000003,70.9765002455449,9.961966715775645
Tamil Nadu,Chennai,2002,209.72333333333336,14.008333333333333,28.208333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,192.73916666666665,189.96666666666667,69.32922455172587,7.874178243678507
Tamil Nadu,Chennai,2003,231.76333333333332,14.608333333333334,28.583333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,249.83333333333334,209.72333333333336,72.27833349519933,9.064000032373201
Tamil Nadu,Chennai,2004,255.4225,15.566666666666668,29.0,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,231.595,231.76333333333332,71.1960092791378,9.805868522494226
Tamil Nadu,Chennai,2005,232.57333333333335,16.391666666666666,30.150000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,239.83166666666668,255.4225,71.48065353435273,10.68779737353721
Tamil Nadu,Chennai,2006,178.36249999999998,18.675,30.391666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,200.60083333333333,232.57333333333335,71.6251586996632,13.000031739932638
Tamil Nadu,Chennai,2007,182.61416666666665,12.075000000000001,25.28333333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,167.95166666666668,178.36249999999998,64.6627808916942,5.00755617833884
Tamil Nadu,Chennai,2008,231.46166666666667,13.658333333333333,25.733333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,215.93500000000003,182.61416666666665,69.56594126202181,7.571521585737695
Tamil Nadu,Chennai,2009,191.52416666666667,14.741666666666667,26.88333333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,213.9625,231.46166666666667,72.86970035317785,9.315606737302236
Tamil Nadu,Chennai,2010,234.76333333333332,11.775,25.691666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,221.99166666666667,191.52416666666667,68.6616667877934,5.507333357558679
Tamil Nadu,Chennai,2011,199.23666666666665,16.325,28.84166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,211.18999999999997,234.76333333333332,70.7638243724429,10.47776487448858
Tamil Nadu,Chennai,2012,214.32583333333332,15.5,28.183333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,219.80916666666667,199.23666666666665,66.89610168009857,8.879220336019712
Tamil Nadu,Chennai,2013,162.74833333333333,12.883333333333333,26.275000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,146.86666666666667,214.32583333333332,67.03713112200639,6.290759557734611
Tamil Nadu,Chennai,2014,189.00750000000002,16.416666666666668,27.616666666666664,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,208.26916666666668,162.74833333333333,66.91453300720222,9.799573268107112
Tamil Nadu,Chennai,2015,225.625,17.575,32.24166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,204.34583333333333,189.00750000000002,70.28393189869216,11.631786379738434
Tamil Nadu,Chennai,2016,209.7125,15.133333333333333,25.13333333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,212.4575,225.625,68.82720275687626,8.898773884708586
Tamil Nadu,Chennai,2017,152.10333333333332,16.075,30.05,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,165.00666666666666,209.7125,68.24663507566457,9.724327015132914
Tamil Nadu,Chennai,2018,202.29833333333332,15.75,28.40833333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,204.01083333333335,152.10333333333332,69.25280101360782,9.600560202721566
Tamil Nadu,Chennai,2019,169.1575,16.150000000000002,27.21666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,150.05666666666667,202.29833333333332,70.10189782128286,10.170379564256573
Tamil Nadu,Chennai,2020,250.5675,16.733333333333334,27.933333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,260.81666666666666,169.1575,71.85760505703,11.104854344739335
Tamil Nadu,Chennai,2021,226.7508333333333,15.333333333333334,28.008333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,239.65,250.5675,68.97135106872338,9.127603547078008
Tamil Nadu,Chennai,2022,205.38833333333332,12.924999999999999,26.7,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,206.60666666666668,226.7508333333333,72.28667152611176,7.382334305222354
Tamil Nadu,Chennai,2023,193.87333333333333,14.783333333333333,26.84166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,167.39583333333334,205.38833333333332,72.16374983949932,9.216083301233196
Tamil Nadu,Chennai,2024,266.08583333333337,15.833333333333334,29.433333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,264.7441666666667,193.87333333333333,73.79892811754364,10.593118956842062
Tamil Nadu,Coimbatore,1950,238.91,16.116666666666667,29.46666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,248.64,,70.29828768223813,10.176324203114293
Tamil Nadu,Coimbatore,1951,186.30083333333334,16.916666666666668,31.875,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,185.4608333333333,238.91,66.76271549153674,10.269209764974015
Tamil Nadu,Coimbatore,1952,220.6625,14.916666666666666,27.316666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,214.61083333333332,186.30083333333334,70.34724201270541,8.986115069207749
Tamil Nadu,Coimbatore,1953,187.2441666666667,14.1,24.991666666666664,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,199.20583333333335,220.6625,70.55664070824001,8.211328141648002
Tamil Nadu,Coimbatore,1954,211.7875,14.9,29.900000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,199.65583333333333,187.2441666666667,67.10600676140761,8.321201352281522
Tamil Nadu,Coimbatore,1955,182.93166666666664,14.725,27.28333333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,187.79833333333332,211.7875,71.61084072741149,9.047168145482297
Tamil Nadu,Coimbatore,1956,227.9675,14.091666666666667,26.108333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,218.42,182.93166666666664,70.75746960092671,8.24316058685201
Tamil Nadu,Coimbatore,1957,195.74,17.325,30.233333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,204.9675,227.9675,75.11403120446408,12.347806240892817
Tamil Nadu,Coimbatore,1958,198.2408333333333,13.716666666666667,25.474999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,195.1575,195.74,69.81700392851347,7.68006745236936
Tamil Nadu,Coimbatore,1959,171.16083333333333,15.091666666666667,28.183333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,184.1341666666667,198.2408333333333,78.03442207362131,10.698551081390931
Tamil Nadu,Coimbatore,1960,143.86416666666665,14.608333333333334,28.583333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,123.14583333333333,171.16083333333333,71.9224991518073,8.992833163694792
Tamil Nadu,Coimbatore,1961,160.82750000000001,15.716666666666667,28.341666666666665,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,173.35500000000002,143.86416666666665,69.32079150314043,9.58082496729475
Tamil Nadu,Coimbatore,1962,264.985,15.208333333333334,29.433333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,251.04083333333332,160.82750000000001,68.95253138672852,8.998839610679036
Tamil Nadu,Coimbatore,1963,202.11666666666667,13.658333333333333,25.34166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,221.84,264.985,72.66106300181833,8.190545933696997
Tamil Nadu,Coimbatore,1964,176.78166666666667,14.691666666666668,27.766666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,176.89499999999998,202.11666666666667,69.17300939831894,8.526268546330455
Tamil Nadu,Coimbatore,1965,251.79999999999998,12.733333333333334,24.974999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,227.24916666666664,176.78166666666667,67.37728728195957,6.208790789725246
Tamil Nadu,Coimbatore,1966,190.30499999999998,15.275,27.474999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,196.93083333333334,251.79999999999998,69.03916567115522,9.082833134231043
Tamil Nadu,Coimbatore,1967,194.49333333333334,19.208333333333332,31.125,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,186.71666666666667,190.30499999999998,67.8944401124683,12.787221355826993
Tamil Nadu,Coimbatore,1968,284.3175,13.533333333333333,25.799999999999997,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,302.11083333333335,194.49333333333334,67.6974742099746,7.072828175328254
Tamil Nadu,Coimbatore,1969,196.69916666666666,13.125,25.224999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,204.955,284.3175,66.22272619102094,6.369545238204188
Tamil Nadu,Coimbatore,1970,260.2633333333333,11.783333333333333,23.891666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,233.76833333333335,196.69916666666666,68.70866311908769,5.525065957150869
Tamil Nadu,Coimbatore,1971,259.37416666666667,13.983333333333334,26.016666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,272.045,260.2633333333333,68.32624118312076,7.648581569957483
Tamil Nadu,Coimbatore,1972,184.30083333333334,14.383333333333333,26.758333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,184.42583333333334,259.37416666666667,69.34062578465591,8.251458490264516
Tamil Nadu,Coimbatore,1973,201.72916666666666,15.783333333333333,26.791666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,200.4375,184.30083333333334,69.0069156428446,9.584716461902255
Tamil Nadu,Coimbatore,1974,181.03,13.483333333333334,24.525000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,174.28083333333333,201.72916666666666,68.30950554043102,7.145234441419536
Tamil Nadu,Coimbatore,1975,183.63583333333335,15.991666666666667,27.416666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,185.845,181.03,74.49384129080035,10.890434924826735
Tamil Nadu,Coimbatore,1976,230.51250000000002,13.608333333333334,24.875,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,227.0041666666667,183.63583333333335,65.09049640534987,6.626432614403305
Tamil Nadu,Coimbatore,1977,221.81333333333336,14.566666666666668,26.575,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,221.5091666666667,230.51250000000002,71.45491692605978,8.857650051878624
Tamil Nadu,Coimbatore,1978,171.49666666666667,14.233333333333334,27.8,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,196.36833333333334,221.81333333333336,72.63988311249786,8.761309955832905
Tamil Nadu,Coimbatore,1979,219.88583333333335,14.116666666666667,26.349999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,196.39999999999998,171.49666666666667,69.9052082039211,8.097708307450887
Tamil Nadu,Coimbatore,1980,166.42583333333332,12.85,23.166666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,179.31083333333333,219.88583333333335,72.79932995719192,7.409865991438384
Tamil Nadu,Coimbatore,1981,232.6775,15.408333333333333,29.2,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,246.86083333333332,166.42583333333332,64.57193001622518,8.322719336578372
Tamil Nadu,Coimbatore,1982,176.77083333333334,15.791666666666666,29.233333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,175.92583333333334,232.6775,73.70572810840154,10.532812288346976
Tamil Nadu,Coimbatore,1983,180.5175,16.966666666666665,31.375,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,148.90416666666667,176.77083333333334,69.66707230145049,10.900081126956763
Tamil Nadu,Coimbatore,1984,239.53166666666667,16.333333333333332,28.84166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,257.9691666666667,180.5175,70.03095616336215,10.339524566005762
Tamil Nadu,Coimbatore,1985,232.42166666666665,16.625,27.25,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,215.66916666666668,239.53166666666667,70.30118515319606,10.685237030639213
Tamil Nadu,Coimbatore,1986,207.43083333333334,18.033333333333335,30.833333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,238.24166666666667,232.42166666666665,67.52568080004447,11.538469493342228
Tamil Nadu,Coimbatore,1987,247.16833333333332,16.041666666666668,27.75,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,230.79,207.43083333333334,68.82686530231877,9.807039727130421
Tamil Nadu,Coimbatore,1988,215.99,11.725,22.625,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,230.23333333333335,247.16833333333332,70.86861745348085,5.89872349069617
Tamil Nadu,Coimbatore,1989,222.37083333333337,14.291666666666666,27.108333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,208.47333333333336,215.99,69.81282450235567,8.254231567137802
Tamil Nadu,Coimbatore,1990,203.94666666666663,13.758333333333333,26.958333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,190.29,222.37083333333337,69.83649324385408,7.72563198210415
Tamil Nadu,Coimbatore,1991,250.26250000000002,15.208333333333334,27.583333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,249.67916666666667,203.94666666666663,71.44248985175848,9.49683130368503
Tamil Nadu,Coimbatore,1992,254.1,14.975000000000001,27.016666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,255.5525,250.26250000000002,70.04152317320313,8.983304634640625
Tamil Nadu,Coimbatore,1993,172.76,11.833333333333334,23.65833333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,169.86416666666665,254.1,75.06811222584427,6.8469557785021875
Tamil Nadu,Coimbatore,1994,150.87333333333333,14.758333333333333,25.150000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,180.39416666666668,172.76,69.10355133877002,8.579043601087337
Tamil Nadu,Coimbatore,1995,159.76333333333335,13.383333333333333,25.25,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,137.6425,150.87333333333333,70.35107302394796,7.453547938122926
Tamil Nadu,Coimbatore,1996,219.44833333333335,15.025,28.208333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,229.13166666666666,159.76333333333335,70.91657542311991,9.208315084623983
Tamil Nadu,Coimbatore,1997,220.86,13.291666666666666,24.083333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,221.0616666666667,219.44833333333335,67.72261011926634,6.836188690519933
Tamil Nadu,Coimbatore,1998,215.04833333333332,12.258333333333333,23.183333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,212.71333333333334,220.86,67.56667455268415,5.771668243870162
Tamil Nadu,Coimbatore,1999,218.4675,15.125,25.974999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,214.45666666666668,215.04833333333332,70.4831885746088,9.221637714921762
Tamil Nadu,Coimbatore,2000,202.26,14.891666666666667,27.808333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,218.34166666666667,218.4675,68.94339642052212,8.680345950771091
Tamil Nadu,Coimbatore,2001,206.04666666666665,13.366666666666667,24.5,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,178.15583333333333,202.26,68.94445422834148,7.155557512334962
Tamil Nadu,Coimbatore,2002,205.13333333333333,16.258333333333333,28.083333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,231.48333333333335,206.04666666666665,71.0821190944866,10.474757152230653
Tamil Nadu,Coimbatore,2003,226.88583333333335,13.383333333333333,25.65833333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,214.6016666666667,205.13333333333333,69.61119684313574,7.3055727019604815
Tamil Nadu,Coimbatore,2004,158.8525,14.641666666666667,29.066666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,166.955,226.88583333333335,74.97660474937261,9.63698761654119
Tamil Nadu,Coimbatore,2005,207.74916666666664,16.3,27.325,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,210.77666666666664,158.8525,70.1808709985837,10.336174199716739
Tamil Nadu,Coimbatore,2006,149.84416666666667,13.916666666666666,26.608333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,145.00583333333336,207.74916666666664,68.95982610994996,7.708631888656657
Tamil Nadu,Coimbatore,2007,178.41750000000002,14.891666666666666,26.45,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,162.47583333333333,149.84416666666667,68.78194083819847,8.64805483430636
Tamil Nadu,Coimbatore,2008,245.45166666666668,14.491666666666667,27.50833333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,243.82416666666666,178.41750000000002,72.94289159618141,9.080244985902949
Tamil Nadu,Coimbatore,2009,249.24166666666667,13.049999999999999,26.058333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,266.99666666666667,245.45166666666668,65.9654425267814,6.243088505356281
Tamil Nadu,Coimbatore,2010,232.40666666666667,15.591666666666667,26.84166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,214.46416666666667,249.24166666666667,67.85115364918072,9.16189739650281
Tamil Nadu,Coimbatore,2011,88.65333333333335,11.766666666666666,22.708333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,103.21999999999998,232.40666666666667,69.36482264061887,5.63963119479044
